,employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
825,826,31,Yes,travel_rarely,556.26,None,20,3,None,2,female,69.53047806679174,1,2, sales executive ,3,None,4492.84,11681.39,3,yes,11,3.0,3,part time,1,4.0,2,3.0,2,None,2,2,1992,53914.11,yes
826,827,36,No,non_travel,556.26, research & development ,6,2,medical,2,male,69.53060418832132,3,2, manufacturing director ,2,divorced,4758.110379554485,11681.39,6,no,20,4.0,4,part time,2,7.0,0,3.0,3,None,0,1,1987,53914.11,no
827,828,51,Yes,travel_frequently,1098.81,None,16,4,None,1,male,137.35107552332283,1,3, manufacturing director ,4,None,9205.948320643824,23075.0,2,no,15,3.0,4,full time,0,18.0,2,3.0,4,None,0,3,1972,106500.0,no
828,829,25,No,non_travel,556.26, sales ,28,3,life sciences,1,male,69.5307001340242,2,2, sales executive ,3,None,4758.101493902699,11681.39,2,no,18,3.0,4,part time,0,9.824930754567,3,3.0,2,None,2,2,1998,53914.11,no
829,830,38,No,travel_rarely,445.4,None,3,5,technical degree,4,female,55.67436642428297,3,2, research scientist ,3,None,3597.5,9353.5,3,yes,20,4.0,2,part time,0,19.0,2,2.7471028733707556,3,None,2,2,1985,43170.0,no
830,831,30,No,travel_rarely,290.04, research & development ,5,3,technical degree,4,female,36.252506099867794,3,1, research scientist ,1,divorced,2342.59,6090.75,5,no,14,3.160573163885979,4,part time,1,8.0,3,3.0,3,None,2,2,1993,28111.13,yes
831,832,22,No,non_travel,290.04,None,36,1,medical,36,male,36.31622060640369,3,1, research scientist ,4,married,2342.59,6090.75,1,no,24,4.0,1,part time,2,2.0,6,3.0,2,None,2,2,2001,28160.701293553815,yes
832,833,27,No,non_travel,208.83, research & development ,9,3,medical,4,male,26.1,3,1, research scientist ,2,None,1686.67,4385.33,6,no,18,3.0,4,part time,1,5.139215118665548,1,1.0,2,None,2,2,1996,20240.0,yes
833,834,28,No,non_travel,290.04, research & development ,21,3,medical,3,male,36.252380281425275,3,1, research scientist ,4,married,2342.59,6090.75,1,no,11,3.0,3,part time,1,5.0,2,1.0,5,None,0,2,1995,28111.13,yes
834,835,27,No,non_travel,315.51,None,17,3,None,3,male,39.43652896045768,3,1, research scientist ,2,None,2784.44437053023,6625.67,0,no,16,3.0,4,full time,1,6.0,3,2.0,5,None,1,1,1996,30580.0,yes
835,836,56,No,travel_rarely,290.04,None,8,3,life sciences,3,female,36.25,3,1, research scientist ,1,divorced,2342.59,6090.75,4,no,18,3.0,3,part time,1,6.258231208928011,3,2.746977144182478,2,None,2,2,1967,28111.13,yes
836,837,38,No,travel_rarely,290.04,None,9,2,None,3,female,36.25243737484576,3,1, laboratory technician ,4,single,2575.6194356820574,6090.75,1,no,12,3.160125779607056,3,part time,0,6.168908839797282,3,2.7478393901939384,2,None,2,1,1985,28111.13,yes
837,838,31,No,travel_rarely,405.37,None,12,1,medical,3,female,50.66987529982662,3,1, research scientist ,4,None,3274.17,8512.83,8,no,23,4.0,3,full time,1,7.0,0,3.0,4,None,0,2,1992,39290.0,yes
838,839,34,No,travel_rarely,290.04,None,27,2,medical,4,female,66.30786354178059,3,1, research scientist ,2,None,2342.59,6090.75,2,no,15,3.0,4,part time,0,9.0,3,3.0,3,None,1,2,1989,51415.24492380569,yes
839,840,50,No,non_travel,290.04, research & development ,1,3,None,3,male,36.252433195365974,2,1, laboratory technician ,3,None,2342.59,6090.75,2,no,15,3.0,4,part time,1,6.258238216781789,2,2.0,3,None,0,2,1973,28111.13,no
840,841,53,No,non_travel,556.26,None,13,2,None,4,female,55.87075668214963,4,2, manufacturing director ,1,divorced,4492.84,11681.39,1,no,11,3.0,3,part time,2,5.0,3,3.0,4,2.0,1,3,1970,43322.68783565574,no
841,842,35,No,travel_frequently,456.55,None,24,3,medical,2,female,57.06683931831619,3,2, laboratory technician ,2,single,3687.5,9587.5,5,no,11,3.0,4,part time,0,8.552672039228735,5,3.0,6,None,1,2,1988,44250.0,yes
842,843,27,No,travel_frequently,556.26,None,1,1,None,3,male,69.53070192374689,2,2, manufacturing director ,1,married,4492.84,11681.39,5,no,19,3.0,3,part time,1,9.926608529498203,1,3.0,2,None,2,0,1996,53914.11,no
843,844,40,No,non_travel,556.26,None,38,2,None,3,male,69.53,3,2, laboratory technician ,4,married,4492.84,11681.39,8,no,15,3.0,3,part time,1,9.92659914856962,2,4.0,7,None,3,7,1983,53914.11,yes
844,845,22,No,non_travel,240.19,None,22,3,life sciences,22,male,30.021635516703064,4,1, research scientist ,2,None,1940.0,5044.0,1,no,16,3.0,1,part time,1,4.0,2,2.0,4,None,2,2,2001,23280.0,no
845,846,40,No,non_travel,556.26,None,10,5,life sciences,4,male,69.53,2,2, healthcare representative ,4,None,4492.84,11681.39,9,no,14,3.0,4,part time,1,5.0,5,1.0,3,None,0,2,1983,53914.11,yes
846,847,46,No,non_travel,1032.49,None,1,4,None,4,male,114.58419082699064,3,3, healthcare representative ,1,None,8339.32,21682.23,7,no,16,3.0,3,part time,1,17.0,3,3.0,4,None,0,3,1977,88847.18391360009,yes
847,848,30,Yes,non_travel,274.13,None,3,3,technical degree,4,female,61.92633078345788,3,1, research scientist ,1,None,2214.17,5756.83,5,yes,11,3.0,3,part time,0,8.0,5,3.0,5,None,0,4,1993,48017.94837778743,yes
848,849,29,Yes,non_travel,290.04,None,1,3,None,3,male,36.252433195365974,3,1, research scientist ,3,single,2342.59,6090.75,0,no,14,3.0,4,part time,0,6.258238216781789,1,2.0,6,None,1,5,1994,28111.13,no
849,850,54,No,non_travel,612.86,None,3,3,None,4,female,76.61,3,2, sales executive ,1,married,5222.095136854865,12870.0,2,no,14,3.0,4,full time,1,16.0,4,3.0,6,None,0,5,1969,59400.0,no
850,851,33,No,travel_rarely,270.52, research & development ,4,4,None,3,female,33.82,2,1, research scientist ,2,married,2185.0,5681.0,6,no,21,4.0,4,part time,0,5.98937053233898,3,3.0,3,None,1,1,1990,26220.0,yes
851,852,52,No,travel_rarely,331.4,None,2,3,None,3,female,41.42,2,1, laboratory technician ,4,single,2676.67,6959.33,7,no,15,3.0,2,full time,0,6.828171831607117,3,2.0,2,None,2,2,1971,32120.0,yes
852,853,59,No,travel_rarely,290.04, human resources ,6,2,medical,2,male,36.252433195365974,3,1, human resources ,3,married,2342.59,6090.75,8,no,17,3.0,4,part time,0,6.258238216781789,2,2.0,2,None,2,2,1964,28111.13,no
853,854,32,Yes,non_travel,290.04,None,1,3,None,4,male,43.594645912653164,2,1, laboratory technician ,3,single,2342.59,6090.75,0,no,14,3.0,4,part time,0,4.0,2,1.0,3,None,1,2,1991,33804.16119536158,yes
854,855,39,No,non_travel,290.04,None,24,4,medical,24,female,36.25,3,1, laboratory technician ,3,divorced,2342.59,6090.75,7,no,14,3.0,3,part time,3,7.0,1,3.0,3,None,1,2,1984,28111.13,no
855,856,32,No,non_travel,556.26,None,26,4,marketing,3,male,69.53,3,2, sales executive ,4,None,4492.84,11681.39,0,no,18,3.0,1,part time,0,4.0,2,3.0,3,None,2,2,1991,53914.11,yes
856,857,31,No,non_travel,1032.49,None,3,4,medical,2,male,129.0606125826306,3,3, research director ,3,divorced,8339.32,21682.23,9,no,12,3.0,1,part time,1,16.488799570590036,3,3.0,2,None,2,2,1992,100071.84,yes
857,858,33,No,travel_rarely,300.34,None,5,4,life sciences,3,female,37.54051582557656,2,1, research scientist ,4,married,2425.83,6307.17,1,no,13,3.0,3,full time,1,2.0,2,2.0,2,None,0,2,1990,29110.0,yes
858,859,45,No,non_travel,556.26,None,23,4,life sciences,1,male,72.0299261445563,4,2, manufacturing director ,3,None,4492.84,11681.39,4,no,17,3.0,4,part time,1,9.0,1,3.0,3,None,0,2,1978,55851.97063112859,yes
859,860,42,No,non_travel,556.26, research & development ,17,2,None,4,female,69.53,4,2, research scientist ,1,single,4758.1014816451825,11681.39,3,yes,13,3.0,3,part time,0,9.824930759076297,1,3.0,3,None,0,2,1981,53914.11,yes
860,861,29,No,non_travel,715.1,None,19,2,marketing,4,male,89.39,3,2, sales executive ,4,divorced,6060.325258854023,15017.17,2,no,14,3.0,4,full time,1,12.006374730366884,2,3.0,3,None,0,2,1994,69310.0,no
861,862,25,No,travel_rarely,556.26,None,1,3,None,1,female,69.53051583830205,3,2, manufacturing director ,3,married,4492.84,11681.39,0,no,12,3.0,4,part time,2,5.0,3,3.0,4,None,1,2,1998,53914.11,no
862,863,32,No,non_travel,224.51,None,2,1,None,4,male,28.061484497617197,2,2, laboratory technician ,1,None,1813.33,4714.67,4,no,13,3.0,4,part time,0,9.0,5,3.0,6,None,0,4,1991,21760.0,no
863,864,28,No,travel_rarely,290.04,None,9,3,None,4,male,36.25244640879325,3,1, research scientist ,4,married,2575.619445239266,6090.75,1,no,23,4.0,4,part time,1,6.168911434454591,3,2.747849318526594,5,None,0,4,1995,28111.13,yes
864,865,21,No,travel_rarely,333.25,None,3,2,None,4,male,41.654853982931144,2,1, research scientist ,3,single,2929.924811413409,6998.33,1,no,17,3.0,1,full time,0,6.762417662638622,4,4.0,3,None,1,0,2002,32300.0,no
865,866,37,No,non_travel,1032.49,None,1,4,medical,1,female,129.06,3,3, research director ,4,divorced,8339.32,21682.23,2,yes,18,3.0,1,part time,2,16.488799570424348,2,3.0,5,None,0,2,1986,100071.84,no
866,867,38,No,travel_rarely,556.26,None,23,4,life sciences,4,male,69.53070192374689,3,2, healthcare representative ,4,None,4492.84,11681.39,9,no,14,3.0,2,part time,1,9.926608529498203,2,3.0,2,None,1,2,1985,53914.11,no
867,868,26,Yes,travel_rarely,290.04,None,16,4,medical,1,male,36.25243858339458,3,1, laboratory technician ,2,divorced,2342.59,6090.75,2,yes,13,3.0,4,part time,1,6.258228836044083,2,3.0,3,None,0,2,1997,28111.13,no
868,869,49,No,non_travel,1925.75,None,10,4,life sciences,3,female,240.72,3,5, research director ,1,single,15554.17,40440.83,9,yes,11,3.0,4,full time,0,28.797516872843733,4,3.0,3,None,1,2,1974,186650.0,yes
869,870,31,No,travel_frequently,287.75, sales ,5,3,None,4,female,35.967082609816764,3,1, sales representative ,2,divorced,2556.9286621138926,6042.83,1,no,11,3.0,3,part time,1,2.0,5,2.0,2,None,2,2,1992,27890.0,yes
870,871,37,No,travel_frequently,290.04,None,9,3,medical,2,male,36.252433195365974,3,1, research scientist ,4,married,2342.59,6090.75,1,no,12,3.0,3,part time,3,6.258238216781789,3,2.0,4,None,1,2,1986,28111.13,no
871,872,31,No,travel_rarely,290.04, research & development ,11,4,None,11,male,36.25243858339458,3,1, research scientist ,4,married,2342.59,6090.75,0,no,12,3.0,3,part time,1,6.258228836044083,4,3.0,5,None,0,3,1992,28111.13,yes
872,873,31,No,travel_rarely,661.35,None,2,3,human resources,1,male,82.67,2,2, human resources ,1,None,5341.67,13888.33,3,no,12,3.0,4,full time,0,11.37472269558718,1,3.0,2,None,1,0,1992,64100.0,no
873,874,31,No,non_travel,290.04, research & development ,2,4,None,3,male,36.25,3,1, research scientist ,4,None,2342.59,6090.75,0,no,18,3.0,2,part time,1,3.0,2,1.0,2,None,2,2,1992,28111.13,yes
874,875,52,Yes,non_travel,509.79,None,17,4,medical,17,male,63.72178433228014,2,2, research scientist ,2,None,4117.5,10705.5,2,no,15,3.155144096546134,1,part time,0,11.0,3,2.0,8,None,7,7,1971,49410.0,no
875,876,28,Yes,non_travel,290.04,None,2,4,medical,1,male,74.41875026573554,1,1, research scientist ,4,married,2342.59,6090.75,5,yes,13,3.0,4,part time,0,11.410722774668848,4,2.0,3,None,2,2,1995,57704.1492221814,yes
876,877,47,No,travel_rarely,1973.98,None,5,5,None,4,male,246.75,3,5, research director ,3,married,16380.660031590705,41453.67,4,no,11,3.0,2,full time,1,21.0,2,3.0,3,None,1,1,1976,191324.62,no
877,878,29,No,non_travel,410.94,None,9,5,other,2,male,51.36618834368443,2,1, laboratory technician ,4,None,3319.17,8629.83,0,no,17,3.0,3,full time,0,4.0,2,2.752265619925735,3,None,2,2,1994,39830.0,yes
878,879,37,No,non_travel,654.85,None,5,2,medical,4,male,68.85213161375997,3,2, manufacturing director ,4,None,5289.17,13751.83,7,no,16,3.0,3,part time,2,8.0,2,2.0,6,None,0,4,1986,53388.020050071056,yes
879,880,23,No,non_travel,299.62,None,26,1,None,3,male,37.45040259534373,3,1, research scientist ,4,None,2420.0,6292.0,1,no,12,3.0,3,full time,2,6.390293011558456,2,2.0,4,None,0,2,2000,29040.0,no
880,881,42,No,travel_rarely,278.16, human resources ,2,1,None,3,male,45.85364755967009,3,1, human resources ,3,divorced,2246.67,5841.33,0,yes,11,3.0,3,part time,1,4.0,5,3.0,3,None,1,0,1981,35555.724568705926,no
881,882,30,No,non_travel,556.26, sales ,25,2,None,4,female,53.08809221710755,3,2, sales executive ,3,None,4492.84,11681.39,7,no,12,3.0,2,part time,1,4.0,2,4.0,2,None,2,2,1993,41165.10725383907,no
882,883,21,Yes,non_travel,224.3,None,31,1,None,1,female,28.04,2,1, sales representative ,2,single,2036.7400777845403,4710.33,1,no,11,3.0,3,part time,0,3.0,3,3.0,3,None,1,2,2002,21740.0,yes
883,884,57,No,travel_rarely,696.94,None,1,4,medical,4,male,84.421849040458,3,2, healthcare representative ,3,None,5629.17,14635.83,2,no,11,3.0,3,part time,0,11.501358484048628,2,3.0,3,None,1,2,1966,65460.2654474172,yes
884,885,21,No,non_travel,290.04,None,9,2,None,1,male,36.252320882917125,3,1, sales representative ,4,single,2342.59,6090.75,1,no,24,4.0,3,part time,0,3.0,3,2.0,3,2.0,2,2,2002,28111.13,yes
885,886,31,No,travel_rarely,274.13,None,9,4,life sciences,3,male,34.27,2,1, research scientist ,2,None,2214.17,5756.83,0,no,16,3.0,4,part time,0,3.0,5,3.0,2,None,2,2,1992,26570.0,yes
886,887,29,No,non_travel,290.04, research & development ,17,3,None,17,male,36.25,3,1, research scientist ,4,None,2342.59,6090.75,9,no,16,3.159701813272643,4,part time,0,6.0,4,3.0,3,None,1,2,1994,28111.13,no
887,888,27,No,travel_rarely,290.04,None,1,2,None,4,male,36.25239105819113,3,1, laboratory technician ,2,None,2342.59,6090.75,1,no,11,3.0,2,part time,1,5.0,2,3.0,5,None,0,4,1996,28111.13,yes
888,889,49,No,travel_rarely,1131.31,None,7,3,other,2,male,141.41,2,3, healthcare representative ,3,single,9137.5,23757.5,8,no,24,4.0,3,full time,0,17.850518781630647,2,3.0,5,None,0,0,1974,109650.0,yes
889,890,36,No,travel_rarely,262.37,None,2,3,None,4,female,32.8,3,1, research scientist ,3,married,2348.842563045906,5509.83,4,no,13,3.0,2,part time,1,5.789016629340686,3,3.0,2,None,2,2,1987,25430.0,yes
890,891,34,Yes,non_travel,547.24,None,19,3,marketing,1,male,68.4,4,2, sales executive ,4,None,4420.0,11492.0,8,yes,13,3.0,2,part time,0,9.802345726091486,3,2.0,5,None,0,4,1989,53040.0,yes
891,892,24,No,non_travel,556.26,None,10,4,marketing,4,female,69.53070731177549,3,2, sales executive ,3,divorced,4492.84,11681.39,1,yes,12,3.0,4,part time,1,9.926599148760499,2,4.0,5,None,0,3,1999,53914.11,yes
892,893,42,No,non_travel,290.04,None,1,4,None,2,female,36.25250617428415,3,1, laboratory technician ,1,None,2575.613674950785,6090.75,3,no,16,3.0,2,part time,1,8.0,5,3.0,5,None,1,2,1981,28111.13,yes
893,894,54,No,non_travel,2002.21,None,5,2,medical,1,male,250.2774990757302,3,5, research director ,1,married,16171.67,42046.33,4,no,11,3.0,3,full time,1,24.0,4,2.0,4,None,1,2,1969,194060.0,no
894,895,34,No,non_travel,674.56,None,4,4,None,3,female,84.32,3,2, sales executive ,3,married,5448.33,14165.67,9,no,15,3.0,1,full time,1,11.556701395598335,3,3.0,3,None,1,2,1989,65380.0,yes
895,896,43,No,non_travel,232.97,None,21,3,None,4,male,72.73621874141861,3,1, laboratory technician ,4,None,1881.67,4892.33,7,no,20,4.0,1,part time,1,11.360246658645782,1,3.0,3,None,1,2,1980,56399.54973891388,yes
896,897,43,No,travel_rarely,556.26,None,8,4,other,3,female,69.53070192374689,3,2, healthcare representative ,3,None,4492.84,11681.39,4,yes,14,3.0,4,part time,0,9.926608529498203,3,3.0,5,None,0,2,1980,53914.11,yes
897,898,31,No,travel_rarely,228.84,None,1,2,None,4,male,28.60297036826586,2,1, laboratory technician ,1,married,2073.95344840772,4805.67,1,no,12,3.0,3,part time,1,4.0,3,2.7465497584978085,4,None,3,2,1992,22180.0,no
898,899,25,Yes,travel_rarely,290.04,None,3,3,medical,1,male,36.252427466934115,3,1, laboratory technician ,1,married,2342.59,6090.75,5,no,13,3.0,3,part time,1,6.0,5,2.7470915970813126,2,None,0,2,1998,28111.13,yes
899,900,45,No,non_travel,273.83,None,10,2,life sciences,1,male,34.226213047867105,3,1, research scientist ,4,married,2211.67,5750.33,3,no,21,3.161026011678514,4,part time,2,8.0,3,2.0,2,None,0,2,1978,26540.0,yes
900,901,52,No,travel_rarely,1582.77,None,4,2,life sciences,4,female,197.84764043415402,3,4, manager ,4,married,12783.92,33238.2,2,no,13,3.0,4,full time,0,31.0,2,1.0,5,None,1,4,1971,153407.07,no
901,902,34,Yes,travel_frequently,290.04,None,6,2,None,4,female,36.25231192847095,1,1, sales representative ,3,None,2575.629358880197,6090.75,0,no,16,3.0,4,part time,1,3.0,3,2.0,2,None,1,0,1989,28111.13,yes
902,903,26,No,travel_rarely,290.04,None,23,3,life sciences,1,female,36.25243856358376,3,1, research scientist ,4,divorced,2342.59,6090.75,1,no,22,4.0,2,part time,2,6.2582506913325515,3,1.0,3,None,0,2,1997,28111.13,yes
903,904,29,No,non_travel,1231.39,None,3,4,None,2,male,153.92,2,3, research director ,3,None,9945.83,25859.17,1,no,18,3.0,3,full time,0,19.229554937969823,2,3.0,10,None,0,7,1994,119350.0,yes
904,905,29,Yes,non_travel,262.68,None,25,5,technical degree,3,female,32.83327142672285,2,1, research scientist ,2,married,2351.3794524186924,5516.33,5,no,16,3.0,2,part time,0,6.0,2,4.0,2,None,1,1,1994,25460.0,no
905,906,46,No,non_travel,1842.8,None,2,3,life sciences,1,male,230.3517510245648,3,4, research director ,3,married,15305.198781791296,38698.83,6,no,13,3.0,3,full time,0,27.49311281085037,2,1.0,3,None,0,1,1977,178610.0,no
906,907,46,No,non_travel,1032.49,None,10,3,marketing,3,female,106.50460609578732,2,3, sales executive ,4,None,8339.32,21682.23,2,no,19,3.0,3,part time,1,15.0,3,3.0,3,None,1,2,1977,82582.54251586368,no
907,908,30,No,travel_rarely,290.04, sales ,7,1,marketing,4,male,36.252437011141964,3,1, sales representative ,2,single,2575.619441476641,6090.75,0,no,14,3.0,1,part time,0,6.168905976724375,3,3.0,3,None,1,2,1993,28111.13,yes
908,909,34,Yes,travel_frequently,1032.49, human resources ,23,3,None,2,female,129.06,3,3, human resources ,1,divorced,8662.240410198654,21682.23,9,yes,15,3.0,3,part time,3,16.365020471145208,2,3.0,3,None,0,2,1989,100071.84,no
909,910,42,No,non_travel,290.04,None,5,2,other,2,male,36.25,3,1, laboratory technician ,3,married,2342.59,6090.75,4,no,17,3.0,4,part time,1,6.258231208928011,4,2.746977144182478,2,None,2,0,1981,28111.13,yes
910,911,22,Yes,non_travel,401.76, research & development ,25,1,technical degree,3,male,50.22,2,1, laboratory technician ,3,single,3245.0,8437.0,5,no,16,3.0,3,full time,0,4.0,3,3.0,2,None,1,2,2001,38940.0,yes
911,912,29,No,travel_rarely,439.73,None,19,3,technical degree,4,male,54.964613416608884,3,2, manufacturing director ,4,divorced,3802.817508660668,9234.33,4,no,12,3.0,2,part time,2,8.0,2,4.0,3,2.0,1,2,1994,42620.0,yes
912,913,46,No,travel_frequently,1086.12, research & development ,18,1,medical,1,female,135.76470416389236,3,3, healthcare representative ,3,married,9101.914008268937,22808.5,5,no,11,3.0,4,part time,0,17.101557279019232,3,2.0,2,None,1,2,1977,105270.0,yes
913,914,32,Yes,non_travel,556.26, sales ,11,4,other,4,male,69.5307001340242,4,2, sales executive ,3,None,4758.101493902699,11681.39,8,no,12,3.0,4,part time,0,9.824930754567,2,3.0,4,None,1,2,1991,53914.11,yes
914,915,24,No,non_travel,247.62,None,24,3,medical,4,male,41.15743794852642,3,1, sales representative ,4,None,2000.0,5200.0,0,no,13,3.0,3,part time,2,3.0,3,3.0,2,None,2,1,1999,31914.436479894524,no
915,916,35,No,travel_rarely,379.79,None,25,2,None,1,male,47.47142352865841,2,2, laboratory technician ,4,single,3311.392117787186,7975.5,4,no,14,3.0,4,part time,0,7.401449049626492,3,3.0,3,None,0,2,1988,36810.0,no
916,917,42,No,non_travel,556.26,None,2,4,life sciences,3,female,69.53070469585357,3,2, healthcare representative ,4,married,4492.84,11681.39,1,no,13,3.0,2,part time,2,10.0,4,3.0,10,None,2,2,1981,53914.11,yes
917,918,48,No,travel_rarely,1582.77,None,1,4,None,4,female,197.85,2,4, manager ,1,married,13173.479703096757,33238.2,7,no,11,3.0,1,full time,1,21.0,3,1.0,3,None,0,2,1975,153407.07,yes
918,919,44,No,travel_rarely,556.26,None,1,4,None,1,female,69.53071173395423,2,2, human resources ,3,None,4492.84,11681.39,4,no,11,3.153374662373117,2,part time,0,10.0,1,4.0,2,2.0,0,2,1979,53914.11,yes
919,920,34,No,non_travel,290.04, sales ,14,3,None,3,female,36.25,3,1, sales representative ,3,None,2342.59,6090.75,1,yes,18,3.0,4,part time,2,8.0,3,3.0,8,None,0,6,1989,28111.13,yes
920,921,21,No,non_travel,355.64,None,22,1,technical degree,3,male,44.45351436285768,3,1, sales representative ,3,None,2872.5,7468.5,1,no,11,3.1582080094358154,3,full time,0,7.162261047154293,2,3.0,3,None,1,2,2002,34470.0,yes
921,922,44,No,travel_rarely,2013.25,None,3,4,None,4,male,173.27949937432544,3,5, manager ,4,None,16260.83,42278.17,4,no,12,3.0,1,part time,1,26.0,2,4.0,2,None,0,1,1979,134357.6851293554,yes
922,923,22,No,travel_rarely,290.04,None,6,1,medical,1,male,36.25244933964097,3,1, research scientist ,3,married,2342.59,6090.75,0,no,20,4.0,4,part time,0,6.2582319298571365,3,3.0,2,None,2,2,2001,28111.13,yes
923,924,26,No,travel_rarely,274.34,None,6,3,None,3,female,75.07557537652649,3,1, laboratory technician ,4,None,2215.83,5761.17,1,yes,13,3.1485585514785046,3,part time,1,11.547973294174453,2,3.0,3,None,0,2,1997,58213.42566214451,no
924,925,36,No,non_travel,912.79,None,9,2,medical,2,male,114.0975781019646,2,2, manufacturing director ,2,None,7372.5,19168.5,2,yes,11,3.0,3,full time,1,13.0,2,3.0,3,None,0,2,1987,88470.0,yes
925,926,27,No,non_travel,210.99,None,3,4,medical,1,male,26.37,2,1, research scientist ,4,single,1927.621716796447,4430.83,0,no,13,3.0,4,part time,0,5.0,0,3.0,4,None,1,1,1996,20450.0,yes
926,927,23,No,travel_rarely,290.04,None,4,3,None,1,male,36.25239644657406,4,1, research scientist ,1,None,2342.59,6090.75,2,no,16,3.0,1,part time,1,5.0,3,4.0,3,None,0,2,2000,28111.13,no
927,928,25,No,non_travel,500.5,None,8,3,life sciences,4,male,62.56080365846055,4,2, sales executive ,2,None,4042.5,10510.5,0,no,22,4.0,3,part time,1,4.0,4,3.0,3,None,1,2,1998,48510.0,no
928,929,48,No,non_travel,837.78,None,14,1,None,14,male,104.72,4,2, sales executive ,2,married,7066.011886792793,17593.33,3,no,12,3.0,4,full time,0,13.691069073609773,3,3.0,2,None,2,2,1975,81200.0,yes
929,930,24,Yes,travel_rarely,472.23,None,3,2,life sciences,1,female,59.03,3,2, sales executive ,3,single,3814.17,9916.83,9,no,14,3.0,1,part time,0,8.768767434257251,3,3.0,2,None,2,0,1999,45770.0,yes
930,931,60,No,travel_rarely,557.66,None,16,4,None,1,male,69.7059641940548,3,2, sales executive ,1,single,4769.594924062094,11710.83,8,no,14,3.0,4,full time,0,10.0,1,3.0,2,None,2,2,1963,54050.0,no
931,932,50,No,non_travel,290.04,None,8,4,marketing,4,male,36.25,3,1, sales representative ,2,married,2342.59,6090.75,7,no,15,3.0,4,part time,1,4.0,2,3.0,2,None,2,2,1973,28111.13,yes
932,933,44,No,non_travel,382.57,None,24,3,None,1,male,47.82,1,1, laboratory technician ,3,single,3334.2244957162925,8034.0,2,no,14,3.0,3,full time,0,9.0,5,3.0,5,None,1,4,1979,37080.0,no
933,934,47,No,travel_frequently,1420.71,None,3,3,None,4,female,177.59011125707934,3,4, sales executive ,3,divorced,11475.0,29835.0,9,yes,12,3.0,4,full time,2,28.0,2,2.0,22,None,11,13,1976,137700.0,yes
934,935,42,Yes,non_travel,290.04,None,19,3,None,3,male,36.25243858339458,4,1, research scientist ,3,divorced,2342.59,6090.75,6,no,12,3.0,4,part time,0,6.258228836044083,2,3.0,2,None,2,2,1981,28111.13,yes
935,936,43,No,travel_frequently,556.26,None,15,3,life sciences,4,male,69.53059301654051,2,2, sales executive ,4,married,4492.84,11681.39,3,no,18,3.1520266050099073,3,part time,1,7.0,5,3.0,2,None,2,2,1980,53914.11,yes
936,937,40,No,non_travel,290.04,None,2,1,None,4,female,36.25239642593774,2,1, research scientist ,4,single,2342.59,6090.75,0,no,20,4.0,4,part time,0,5.0,2,2.0,4,None,2,3,1983,28111.13,no
937,938,29,No,non_travel,236.99, sales ,10,3,None,4,male,74.53581006425907,3,1, sales representative ,2,None,1914.17,4976.83,1,no,14,3.0,4,part time,2,11.590733749341387,2,3.0,2,None,2,2,1994,57794.90746519382,no
938,939,53,No,non_travel,252.78,None,6,3,None,4,male,31.595642493090903,3,2, laboratory technician ,4,single,2041.67,5308.33,2,no,17,3.0,4,part time,0,19.0,4,3.0,2,None,2,2,1970,24500.0,no
939,940,23,No,travel_rarely,290.04, research & development ,12,1,medical,1,male,36.25243858339458,4,1, research scientist ,3,single,2342.59,6090.75,1,no,18,3.0,4,part time,0,6.258228836044083,3,3.0,2,None,0,2,2000,28111.13,no
940,941,55,Yes,non_travel,1973.98,None,2,3,medical,4,male,163.09892055399553,3,5, manager ,1,None,15943.72,41453.67,5,yes,13,3.0,4,part time,1,24.0,2,3.0,5,None,1,4,1968,126463.99360919633,no
941,942,26,No,travel_frequently,290.04,None,1,2,life sciences,1,female,36.25,1,1, laboratory technician ,4,None,2342.59,6090.75,3,no,14,3.0,1,part time,1,6.258228835386651,2,3.0,2,None,2,0,1997,28111.13,yes
942,943,34,No,travel_rarely,290.04,None,1,4,None,2,female,75.67588457790191,4,1, research scientist ,4,single,2342.59,6090.75,2,no,16,3.0,3,part time,0,11.580426844588569,2,3.0,4,None,1,3,1989,58678.88934049508,no
943,944,27,No,non_travel,447.98,None,8,1,marketing,3,male,55.99625343774828,3,2, sales executive ,4,married,3618.33,9407.67,0,no,19,3.0,2,part time,1,5.0,3,3.0,4,None,1,1,1996,43420.0,yes
944,945,35,No,travel_rarely,265.37,None,8,4,None,1,female,40.281727665851214,3,1, sales representative ,4,None,2143.33,5572.67,1,no,16,3.0,2,part time,1,3.0,1,2.0,3,None,0,2,1988,31235.436809595973,yes
945,946,30,No,travel_rarely,290.04,None,18,3,None,4,male,36.25,1,1, laboratory technician ,3,married,2342.59,6090.75,3,no,21,3.1601374885593496,3,part time,2,7.0,2,3.0,2,None,0,2,1993,28111.13,yes
